"846","STOP SINCELEJO VIVA SINCELEJO","DIANA HERNÁNDEZ","9","32040223414","stopvivasincelejo@stop.com.co"
"847","YOYO VALLEDUPAR MAYALES","JANETH PALMERA","14","3124072660","yoyomayales@yoyo.com.co"
"848","STOP VALLEDUPAR MAYALES","JANETH PALMERA","14","3124072661","stopmayales@stop.com.co"
"849","STOP VALLEDUPAR GUATAPURI","JANETH PALMERA","14","3138600952","stopguatapuri@stop.com.co"
"852","STOP CIUDAD BOLIVAR","YENY BUSTAMANTE ","1","3117331836","stopciudadbolivar@stop.com.co"
"853","STOP FLORENCIA GRAN PLAZA ","SANDRA OTALVARO","16","3223991007","stopflorenciagranplaza@stop.com.co"
"854","YOYO FLORENCIA GRAN PLAZA ","SANDRA OTALVARO","16","3223991005","yoyoflorenciagranplaza@yoyo.com.co"
"855","STOP  CARTAGENA  MALL PLAZA EL CASTILLO","GLORIA GÓMEZ ","6","3117459291","stopplazaelcastillo@stop.com.co"
"856","YOYO CARTAGENA  MALL PLAZA EL CASTILLO","GLORIA GÓMEZ ","6","3117459283","yoyoplazaelcastillo@yoyo.com.co"
"858","STOP SINCELEJO  GUACARÍ","DIANA HERNÁNDEZ","9","3235676493","stopguacari@stop.com.co"
"859","YOYO SINCELEJO GUACARÍ","DIANA HERNÁNDEZ","9","3235676491","yoyoguacari@yoyo.com.co"
"861","STOP OUTLET CALI  ÚNICO","ALEXANDRA GIRALDO ","4","3235716404","stopoutcaliunico@stop.com.co"
"862","YOYO OUTLET BUCARAMANGA 4TA. ETAPA","ALEIDACASTAÑO ","7","3117459248","yoyooutcuartaetapa@yoyo.com.co"
"863","STOP BOGOTÁ METROPOLIS","MARIA CAMILA ESCOBAR","17","3156368077","stopmetropolis@stop.com.co"
"864","STOP BOGOTÁ PLAZA CENTRAL","MARIA CAMILA ESCOBAR","17","3208784675","stopplazacentral@stop.com.co"
"865","STOP SOACHA VENTURA TERREROS","MARIA CAMILA ESCOBAR","17","3102018720","stopventuraterreros@stop.com.co"
"866","STOP BOGOTÁ EL EDEN","MARIA CAMILA ESCOBAR","17","3223986082","stopeleden@stop.com.co"
"867","YOYO BOGOTA PLAZA CENTRAL","MARIA CAMILA ESCOBAR","17","3208784637","yoyoplazacentral@yoyo.com.co"
"868","YOYO SOACHA VENTURA TERREROS","MARIA CAMILA ESCOBAR","17","3206484498","yoyoventuraterreros@yoyo.com.co"
"869","YOYO BOGOTA EL EDEN","MARIA CAMILA ESCOBAR","17","3102018845","yoyoeleden@yoyo.com.co"
"870","STOP ENVIGADO VIVA ENVIGADO","YENY BUSTAMANTE ","1","3146973510","stopvivaenvigado@stop.com.co"
"871","YOYO ENVIGADO VIVA ENVIGADO","YENY BUSTAMANTE ","1","3146973550","yoyovivaenvigado@yoyo.com.co"
"872","STOP SOLEDAD CARNAVAL","GLORIA GÓMEZ ","6","3146973506","stopcarnaval@stop.com.co"
"873","YOYO SOLEDAD  CARNAVAL","GLORIA GÓMEZ ","6","3146973519","yoyocarnaval@yoyo.com.co"
"874","STOP MANIZALES  MALL PLAZA","MAYRA ALEJANDRA GALLEGO","12","3235752886","stopmallplaza@stop.com.co"
"875","YOYO MANIZALES  MALL PLAZA","MAYRA ALEJANDRA GALLEGO","12","3235752884","yoyomallplaza@yoyo.com.co"
"876","STOP ITAGÜÍ PLAZA ARRAYANES","YENY BUSTAMANTE ","1","3103002369","stoparrayanes@stop.com.co"
"877","YOYO ITAGÜÍ PLAZA ARRAYANES","YENY BUSTAMANTE ","1","3103002474","yoyoarrayanes@yoyo.com.co"
"878","YOYO SINCELEJO VIVA SINCELEJO","DIANA HERNÁNDEZ","9","3222130794","yoyovivasincelejo@yoyo.com.co"
"879","YOYO VALLEDUPAR GUATAPURI","JANETH PALMERA","14","3103002477","yoyoguatapuri@yoyo.com.co"
"880","STOP CUCUTA UNICENTRO","SANDRA TARAZONA ","15","3202376332","stopcucutaunicentro@stop.com.co"
"884","STOP BOGOTÁ CEDRITOS","MARIA CAMILA ESCOBAR","17","3164721174","stopcedritos@stop.com.co"
"885","STOP BOGOTÁ GRAN PLAZA BOSA","MARIA CAMILA ESCOBAR","17","3108909656","stopplazabosa@stop.com.co"
"886","STOP BOGOTÁ GRAN PLAZA EL ENSUEÑO","MARIA CAMILA ESCOBAR","17","3102018477","stopelensueno@stop.com.co"
"887","STOP SOACHA GRAN PLAZA ","MARIA CAMILA ESCOBAR","17","3102018437","stopgranplaza@stop.com.co"
"888","YOYO SOACHA GRAN PLAZA ","MARIA CAMILA ESCOBAR","17","3147709546","yoyogranplaza@yoyo.com.co"
"889","YOYO BOGOTÁ GRAN PLAZA BOSA","MARIA CAMILA ESCOBAR","17","3208681874","yoyoplazabosa@yoyo.com.co"
"890","YOYO BOGOTÁ GRAN PLAZA EL ENSUEÑO","MARIA CAMILA ESCOBAR","17","3116194365","yoyoelensueno@yoyo.com.co"
"891","STOP MEDELLIN LA CENTRAL BUENOS AIRES","ESTELLA OSPINA ","10","3116485804","stopbuenosaires@stop.com.co"
"892","YOYO MEDELLIN LA CENTRAL BUENOS AIRES","ESTELLA OSPINA ","10","3116486998","yoyobuenosaires@yoyo.com.co"
"893","STOP MONTERÍA BUENAVISTA","DIANA HERNÁNDEZ","9","3226735888","stopmonteria@stop.com.co"
"894","YOYO MONTERÍA BUENAVISTA","DIANA HERNÁNDEZ","9","3226735889","yoyomonteria@yoyo.com.co"
"895","STOP MELGAR","HELLEN LOZANO","8","3104740688","stopmelgar@stop.com.co"
"896","YOYO MELGAR","HELLEN LOZANO","8","3104740698","yoyomelgar@yoyo.com.co"
"897","STOP SINCELEJO CRA 19","DIANA HERNÁNDEZ","9","3235752885","stopsincelejocra19@stop.com.co"
"898","YOYO SUPÍA","MAYRA ALEJANDRA GALLEGO","12","3235739199","yoyosupia@yoyo.com.co"
"904","STOP MEDELLÍN ARKADIA","LUZ ESTELLA TIRADO ","2","3208786641","stoparkadia@stop.com.co"
"905","YOYO MEDELLÍN ARKADIA","LUZ ESTELLA TIRADO ","2","3208784638","yoyoarkadia@yoyo.com.co"
"906","STOP FUSAGASUGA AVENIDA CCIAL","HELLEN LOZANO","8","3125919424","stopfusagasuga@stop.com.co"
"907","YOYO FUSAGASUGA AVENIDA CCIAL","HELLEN LOZANO","8","3125919423","yoyofusagasuga@yoyo.com.co"
"908","STOP RIOHACHA SUCHIIMMA","JANETH PALMERA","14","3103029902","stopsuchiimma@stop.com.co"
"909","YOYO RIOHACHA SUCHIIMMA","JANETH PALMERA","14","3103356703","yoyosuchiimma@yoyo.com.co"
"912","STOP MEDELLÍN  SANTAFÉ","YENY BUSTAMANTE ","11","3234835652","stopsantafe@stop.com.co"
"913","STOP IPIALES GRAN PLAZA","ALEXANDRA GIRALDO ","4","3117356580","stopipiales@stop.com.co"
"914","YOYO IPIALES GRAN PLAZA","ALEXANDRA GIRALDO ","4","3204023422","yoyoipiales@yoyo.com.co"
"915","YOYO SOLEDAD GRAN PLAZA DEL SOL","GLORIA GÓMEZ ","6","3204023420","yoyoplazadelsol@yoyo.com.co"
"916","STOP ANDES ","LUZ ESTELLA TIRADO ","1","320 4017122","stopandes@stop.com.co"
"917","YOYO ANDES","LUZ ESTELLA TIRADO ","1","310 3742537","yoyoandes@yoyo.com.co"
"918","STOP BOGOTÁ NUESTRO BOGOTÁ","MARIA CAMILA ESCOBAR","17","3204019632","stopnuestrobogota@stop.com.co"
"919","YOYO BOGOTÁ NUESTRO BOGOTÁ","MARIA CAMILA ESCOBAR","17","3204022153","yoyonuestrobogota@yoyo.com.co"
"920","STOP PEREIRA PEREIRA PLAZA","GLORIA PATIÑO ","3"," 3147006483","stoppereiraplaza@stop.com.co"
"921","STOP CARMEN DE VIBORAL CALLE 30","ESTELLA OSPINA ","10","3204019645","stopcarmenviboral@stop.com.co"
"922","STOP JAMUNDI  CARRERA 10","ALEXANDRA GIRALDO ","4","3125590848","stopjamundi@stop.com.co"
"923","STOP LORICA","DIANA HERNÁNDEZ","9","3102334849","stoplorica@stop.com.co"
"924","YOYO LORICA","DIANA HERNÁNDEZ","9","3102683547","yoyolorica@yoyo.com.co"
"925","STOP BELLO PLAZA FABRICATO","LUZ ESTELLA OSPINA ","10","323 3955420","stopfabricato@stop.com.co"
"926","YOYO BELLO PLAZA FABRICATO","LUZ ESTELLA OSPINA ","10","313 8672106","yoyofabricato@yoyo.com.co"
"927","STOP AMAGÁ  CALLE 50","YENY BUSTAMANTE ","1","310 3029744","stopamaga@stop.com.co"
"928","YOYO AMAGÁ CALLE 50","YENY BUSTAMANTE ","1","310 3357474","yoyoamaga@yoyo.com.co"
"929","STOP MIXTA CAMINO REAL MEDELLIN - OUTLET","LUZ ESTELLA TIRADO ","2","310 5797858","stopcaminoreal2@stop.com.co"
"930","STOP SAN GIL EL PUENTE","ALEIDACASTAÑO ","7","3103034634","stopsangil@stop.com.co"
"931","YOYO SAN GIL EL PUENTE","ALEIDACASTAÑO ","7","3235739200","yoyosangil@yoyo.com.co"
"932","STOP FLORENCIA CARRERA 12","SANDRA OTALVARO","16","3103001861","stopflorencia@stop.com.co"
"933","STOP GARZON CALLE 7","SANDRA OTALVARO","16","3104492941","stopgarzon@stop.com.co"
"934","YOYO GARZON CARRERA 10","SANDRA OTALVARO","16","3104143296","yoyogarzon@yoyo.com.co"
"935","STOP  BARRANQUILLA  PARQUE ALEGRA","GLORIA GÓMEZ ","6","3138672086","stopalegra@stop.com.co"
"936","YOYO BARRANQUILLA PARQUE ALEGRA","GLORIA GÓMEZ ","6","3138672102","yoyoalegra@yoyo.com.co"
"937","YOYO MIXTA CAMINO REAL MEDELLIN - OUTLET","LUZ ESTELLA TIRADO ","2","3235755409","yoyomixtacaminoreal@yoyo.com.co"
"938","STOP SAHAGUN  calle 15","DIANA HERNÁNDEZ","9","3104488565","stopsahagun@stop.com.co"
"939","YOYO SAHAGUN  carrera 11","DIANA HERNÁNDEZ","9","3235739201","yoyosahagun@yoyo.com.co"
"940","STOP PUERTO BERRIO","LUZ ESTELLA OSPINA ","10","312 3387065","stoppuertoberrio@stop.com.co"
"941","YOYO PUERTO BERRIO","LUZ ESTELLA OSPINA ","10","310 2315392","yoyopuertoberrio@yoyo.com.co"
"942","STOP ITAGUI CR. 51","YENY BUSTAMANTE ","1","3123385084","stopitaguicra51@stop.com.co"
"  943 ","YOYO EL CARMEN DE VIBORAL","ESTELLA OSPINA ","10","310 2315063","yoyocarmendeviboralcll30@yoyo.com.co"
"  944 ","STOP LA UNION CALLE 16","MARIA MAGDALENA GARCIA","13","3103595256","stoplaunioncll16@stop.com.co"
"946","STOP MAICAO","JANETH PALMERA","14","3124756305","stopmaicaocll12@stop.com.co"
"947","STOP CÚCUTA JARDIN PLAZA","SANDRA TARAZONA ","15","3124756327","stopcucutajardinplaza@stop.com.co"
"948","YOYO CÚCUTA JARDIN PLAZA","SANDRA TARAZONA ","15","3124735965","yoyojardinplaza@yoyo.com.co"
"949","STOP CARTAGENA  CARIBE PLAZA","GLORIA GÓMEZ ","6","3228539774","stopcaribeplaza@stop.com.co"
"950","YOYO CUCUTA CALLE 11","SANDRA TARAZONA ","15","3102314490","yoyocucutacll11@yoyo.com.co"
"952","STOP MARIQUITA CRA 4","HELEN KATHERINE LOZANO ROMERO","8","3103595245","stopmariquita@stop.com.co"
"953","YOYO MARIQUITA CRA 4","HELEN KATHERINE LOZANO ROMERO","8","3124736013","yoyomariquita@yoyo.com.co"
"954","STOP AGUACHICA CALLE 5","SANDRA TARAZONA ","15","3102254815","stopaguachica@stop.com.co"
"955","YOYO AGUACHICA CALLE 5","SANDRA TARAZONA ","15","3102254767","yoyoaguachica@yoyo.com.co"
"956","STOP OCAÑA CALLE 11","SANDRA TARAZONA ","15","3102254841","stopocana@stop.com.co"
"957","STOP MONTERÍA CRA 2","DIANA HERNÁNDEZ","9","3232312381","stopmonteriacra2@stop.com.co"
"958","STOP FUNDACIÓN CRA 8","MARIA MAGDALENA GARCIA","13","JUAN CAMILO CLAVIJO","stopfundacion@stop.com.co"
"959","YOYO FUNDACIÓN CRA 8","MARIA MAGDALENA GARCIA","13","","yoyofundacion@yoyo.com.co"
"960","STOP RIOSUCIO CARRERA 6","MAYRA ALEJANDRA GALLEGO","12","3102254812","stopriosucio@stop.com.co"
"961","YOYO RIOSUCIO CARRERA 6","MAYRA ALEJANDRA GALLEGO","12","3102254798","yoyoriosucio@yoyo.com.co"
"962","YOYO MONTERÍA CRA 2","DIANA HERNÁNDEZ","9","3232314727","Yoyomonteriacra2@yoyo.com.co"
"963","YOYO JAMUNDI CRA 10","ALEXANDRA GIRALDO ","4","","yoyojamundi@yoyo.com.co"
"964","YOYO FLORENCIA CRA 12","SANDRA OTALVARO","16","3232312407","yoyoflorencia@yoyo.com.co"
"965","YOYO OUTLET CALI COSMOCENTRO","ALEXANDRA GIRALDO ","4","3232312418","yoyooutcosmocentro@yoyo.com.co"
"","YOYO LA UNIÓN CALLE 16","MARIA MAGDALENA GARCIA","13","","yoyolaunioncll16@yoyo.com.co"
